ID;ANNEE_N;BILAN;CODACTIVBCT;ETAT;RB_31_12_N;CTX_31_12_N;CTX_N1;CLS_31_12_N;CONSOLID_31_12_N;CONSOLID_N1;MAX_CLS_N1;ANC_IMP_31_12_N;MAX_ANC_IMP_N1;SECTEUR_NOTATION;CLS_31_12_N1
2376;2010;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2376;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2377;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2377;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2377;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2377;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2378;2005;0;15710;SC;99760;0;0;0;0;0;1;;93;SERVICES;1
2378;2007;0;15710;DIC;162920;0;0;4;0;0;4;335;701;SERVICES;4
2378;2008;0;15710;DIC;159428;0;1;4;0;0;4;701;974;SERVICES;4
2378;2009;0;15710;DCTX;159346;1;1;4;0;0;4;;;SERVICES;4
2378;2011;0;15710;DCTX;160065;1;1;4;0;0;4;;;COMMERCE;4
2378;2013;0;15710;DCTX;160065;1;1;4;0;0;4;;;COMMERCE;4
2379;2005;1;;E;;0;0;;0;0;0;;;COMMERCE;0
2379;2006;1;52310;SC;10038;0;0;0;0;0;0;;;COMMERCE;0
2379;2009;1;52310;SC;55744;0;0;0;0;0;0;;;COMMERCE;0
2379;2011;1;52310;SC;29518;0;0;0;0;0;0;;1;COMMERCE;0
2379;2012;1;52310;SC;52266;0;0;0;0;0;0;;1;COMMERCE;0
2379;2013;1;52310;SC;48310;0;0;0;0;0;0;;;COMMERCE;0
2379;2014;1;52310;SD;50933;0;0;0;0;0;0;;;COMMERCE;0
2379;2015;1;52310;SD;41562;0;0;0;0;0;0;;;COMMERCE;0
2380;2005;1;50500;SC;182630;0;0;0;0;0;0;;;COMMERCE;0
2380;2006;1;50500;SC;456534;0;0;0;0;0;0;;;SERVICES;0
2380;2007;1;50500;SC;439540;0;0;0;0;0;0;;;SERVICES;0
2380;2009;0;50500;SC;413782;0;0;0;0;0;0;;32;SERVICES;0
2380;2010;0;50500;SC;383765;0;0;0;0;0;0;;;SERVICES;0
2380;2011;0;50500;SC;256061;0;0;0;0;0;0;;1;SERVICES;0
2380;2012;0;50500;SC;224909;0;0;0;0;0;0;;1;SERVICES;0
2380;2013;1;50500;SC;206369;0;0;0;0;0;0;;;SERVICES;0
2380;2014;1;50500;SC;129865;0;0;0;0;0;0;;;SERVICES;0
2380;2015;1;50500;SC;229436;0;0;0;0;0;0;;;SERVICES;0
2380;2016;0;50500;SD;253010;0;0;0;0;0;0;;;SERVICES;0
2381;2004;0;52485;SC;181772;0;0;0;0;0;0;;;COMMERCE;0
2381;2007;0;52485;SC;97664;0;0;0;0;0;0;;;COMMERCE;0
2381;2008;0;52485;SC;44621;0;0;0;0;0;0;;;COMMERCE;0
2381;2009;0;52485;SC;159242;0;0;0;0;0;0;;;COMMERCE;0
2381;2011;0;52485;SD;455239;0;0;0;0;0;0;;;COMMERCE;0
2381;2013;1;52485;SC;554476;0;0;0;0;0;0;;;COMMERCE;0
2381;2014;0;52485;SC;1634;0;0;0;0;0;0;;;COMMERCE;0
2381;2015;1;52485;SC;364308;0;0;0;0;0;0;;;SERVICES;0
2381;2016;1;52485;SD;80199;0;0;0;0;0;0;;;SERVICES;0
2382;2004;0;;E;;0;0;;0;0;0;;;SERVICES;0
2382;2007;0;64202;SD;8445;0;0;0;0;0;0;;;SERVICES;0
2382;2008;1;;E;;0;0;;0;0;;;;SERVICES;
2382;2009;1;;E;;0;0;;0;0;0;;;SERVICES;0
2382;2011;0;64202;SC;19958;0;0;0;0;0;0;;;SERVICES;0
2382;2012;1;64202;SC;11473;0;0;0;0;0;0;;;SERVICES;0
2382;2013;1;64202;SD;28175;0;0;0;0;0;0;;;SERVICES;0
2382;2014;1;;E;;0;0;;0;0;0;;;SERVICES;0
2382;2015;0;64202;SD;26188;0;0;0;0;0;0;;;COMMERCE;0
2382;2016;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2383;2005;0;52310;SC;13556;0;0;0;0;0;1;;63;COMMERCE;1
2383;2006;0;52310;SD;3083;0;0;0;0;0;2;;;COMMERCE;2
2383;2007;0;52310;DC;41;0;0;2;0;0;0;;;INDUSTRIE;0
2383;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1907;2012;0;70201;DC;406;0;0;4;0;0;4;;;INDUSTRIE;4
1907;2013;0;70201;DC;585;0;0;4;0;0;;;;COMMERCE;
1907;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1907;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1907;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1908;2004;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1908;2006;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2008;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2009;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2010;0;51110;SD;37005;0;0;0;0;0;0;;;COMMERCE;0
1908;2011;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2012;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1908;2013;0;;E;;0;0;;0;0;0;;;SERVICES;0
1908;2014;0;;E;;0;0;;0;0;0;;;SERVICES;0
1908;2015;0;51110;SD;2401;0;0;0;0;0;0;;;SERVICES;0
1908;2016;0;51110;SD;47629;0;0;0;0;0;;;;SERVICES;
1909;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1909;2006;1;;E;;0;0;;0;0;;;;SERVICES;
1909;2007;1;;E;;0;0;;0;0;0;;;SERVICES;0
1909;2008;0;51450;SC;95711;0;0;0;0;0;0;;;SERVICES;0
1909;2009;0;51450;SC;84030;0;0;0;0;0;0;;;COMMERCE;0
1909;2010;0;51450;SC;71371;0;0;0;0;0;0;;;COMMERCE;0
1909;2012;0;51450;SC;41501;0;0;0;0;0;0;;;COMMERCE;0
1909;2013;0;51450;SC;25272;0;0;0;0;0;0;;;COMMERCE;0
1909;2014;0;51450;SD;7682;0;0;0;0;0;0;;;COMMERCE;0
1909;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1909;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1910;2004;0;51640;SC;32266;0;0;0;0;0;0;;32;COMMERCE;0
1910;2005;0;51640;SD;52444;0;0;0;0;0;0;;;COMMERCE;0
1910;2007;1;51640;SC;20758;0;0;0;0;0;0;;;SERVICES;0
1910;2008;1;51640;SC;11460;0;0;0;0;0;0;;;SERVICES;0
1910;2009;1;51640;SC;30090;0;0;0;0;0;0;;;SERVICES;0
1910;2011;1;51640;SC;22363;0;0;0;0;0;0;;;SERVICES;0
1910;2013;1;51640;SC;39226;0;0;0;0;0;0;;;SERVICES;0
1910;2014;0;51640;SC;42139;0;0;0;0;0;0;;;SERVICES;0
1910;2015;0;51640;SD;39136;0;0;0;0;0;0;;;SERVICES;0
1910;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2005;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2006;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2009;0;;E;;0;0;;0;0;0;;;SERVICES;0
1911;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1911;2012;0;;E;;0;0;;0;0;0;;;SERVICES;0
1911;2014;0;67120;SC;1000;0;0;0;0;0;0;;;INDUSTRIE;0
1911;2015;0;67120;SC;1000;0;0;0;0;0;0;;;INDUSTRIE;0
1911;2016;0;67120;SD;1500;0;0;0;0;0;0;;;INDUSTRIE;0
1912;2004;1;90002;SC;33195;0;0;0;0;0;0;;;INDUSTRIE;0
1912;2006;1;90002;SC;117375;0;0;0;0;0;0;;;INDUSTRIE;0
1912;2007;1;90002;SC;1118227;0;0;0;0;0;0;;;INDUSTRIE;0
1912;2008;1;90002;SC;1309188;0;0;0;0;0;0;;;SERVICES;0
1912;2009;1;90002;SC;1563893;0;0;0;0;0;0;;;SERVICES;0
1912;2010;1;90002;SC;1979849;0;0;0;0;0;0;;;COMMERCE;0
1912;2011;1;90002;SC;1279009;0;0;0;0;0;0;;47;INDUSTRIE;0
1912;2012;1;90002;SC;1369309;0;0;0;0;0;0;;21;INDUSTRIE;0
1912;2014;1;90002;SC;573875;0;0;0;0;0;0;;18;INDUSTRIE;0
1912;2015;1;90002;SC;711048;0;0;0;0;0;0;;;COMMERCE;0
1912;2016;0;90002;SD;443346;0;0;0;0;0;0;;;COMMERCE;0
1913;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1913;2015;0;;E;;0;0;;0;0;;;;SERVICES;
1913;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1914;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1914;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1914;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1914;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1914;2009;0;70320;SX;12;0;0;0;0;0;;;;SERVICES;
1914;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1914;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1914;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1914;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1914;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1914;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1915;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1915;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1915;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1915;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1915;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1915;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1916;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1916;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1916;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1916;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2009;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1916;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1916;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1916;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1917;2005;0;55302;SC;6466;0;0;0;0;0;0;;;INDUSTRIE;0
1917;2006;1;55302;SD;1668;0;0;0;0;0;0;;;INDUSTRIE;0
1917;2008;1;55302;SC;11743;0;0;0;0;0;0;;;COMMERCE;0
1917;2009;1;55302;SC;14559;0;0;0;0;0;0;;;COMMERCE;0
1917;2010;0;55302;SC;40861;0;0;0;0;0;0;;;COMMERCE;0
1917;2012;1;55302;SC;30442;0;0;0;0;0;0;;32;COMMERCE;0
2059;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2059;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2060;2004;0;15200;SD;270000;0;0;0;0;0;1;;47;COMMERCE;1
2060;2006;0;15200;SC;20787;0;0;0;0;0;0;;;COMMERCE;0
2060;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2060;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2060;2010;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
2060;2011;0;5010;SD;3651;0;0;0;0;0;;;;INDUSTRIE;
2060;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2060;2016;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
2061;2006;1;15840;SC;1097618;0;0;0;0;0;1;;15;INDUSTRIE;1
2061;2007;1;15840;SC;3007899;0;0;0;0;0;0;;;COMMERCE;0
2061;2009;1;15840;SC;1859310;0;0;0;0;0;0;;;COMMERCE;0
2061;2011;1;15840;SC;2479444;0;0;0;0;0;1;;1;COMMERCE;1
2061;2012;1;15840;SC;1819946;0;0;0;0;0;1;;;COMMERCE;1
2061;2013;1;15840;SC;2813676;0;0;0;0;0;0;;1;COMMERCE;0
2061;2014;1;15840;SC;765139;0;0;0;0;0;0;;1;COMMERCE;0
2061;2015;1;15840;SC;1660984;0;0;0;0;0;0;;;COMMERCE;0
2062;2006;1;28630;SC;331223;0;0;0;0;0;0;;;COMMERCE;0
2062;2008;1;28630;SC;543070;0;0;0;0;0;0;;6;COMMERCE;0
2062;2009;1;28630;SC;533770;0;0;0;0;0;1;;;COMMERCE;1
2062;2010;1;28630;SC;919342;0;0;0;0;0;0;;7;COMMERCE;0
2062;2011;1;28630;SC;1182084;0;0;0;0;0;1;;7;COMMERCE;1
2062;2012;1;28630;SC;961125;0;0;0;0;0;1;;5;SERVICES;1
2062;2013;1;28630;SC;978242;0;0;0;0;0;0;;6;SERVICES;0
2062;2014;1;28630;SC;863361;0;0;0;0;0;0;;5;SERVICES;0
2062;2015;1;28630;SC;815114;0;0;0;0;0;0;1;6;SERVICES;0
2062;2016;0;28630;SD;471261;0;0;0;0;0;0;;;SERVICES;0
2063;2004;0;;E;;0;0;;0;0;;;;SERVICES;
2063;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2063;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2063;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2063;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2063;2009;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2063;2010;1;;E;;0;0;;0;0;0;;;SERVICES;0
2063;2012;1;;E;;0;0;;0;0;0;;;SERVICES;0
2063;2013;1;;E;;0;0;;0;0;;;;SERVICES;
2063;2014;1;;E;;0;0;;0;0;0;;;SERVICES;0
2063;2015;1;17110;SD;10494;0;0;0;0;0;0;;;SERVICES;0
2063;2016;1;;E;;0;0;;0;0;;;;SERVICES;
2064;2005;1;85110;SD;269405;0;0;0;0;0;2;;;SERVICES;2
2064;2006;0;85110;SC;4709;0;0;0;0;0;2;;;SERVICES;2
2064;2007;0;85110;SC;2586;0;0;0;0;0;3;;;SERVICES;3
2064;2008;0;85110;DC;2232;0;0;3;0;0;4;;;SERVICES;4
2064;2010;0;;E;;0;0;;0;0;;;;SERVICES;
2064;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2064;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2064;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2064;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2064;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2064;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2065;2005;1;51470;SC;290683;0;0;0;0;0;0;;;COMMERCE;0
2065;2006;1;51470;SC;453338;0;0;0;0;0;0;;5;COMMERCE;0
2065;2008;1;51470;SC;560829;0;0;0;0;0;0;;;COMMERCE;0
2065;2010;1;51470;SC;250000;0;0;0;0;0;0;;;COMMERCE;0
2065;2012;1;51470;SC;150000;0;0;0;0;0;0;;;COMMERCE;0
2065;2013;1;51470;SC;234000;0;0;0;0;0;0;;;COMMERCE;0
2065;2014;1;51470;SC;100000;0;0;0;0;0;0;;;COMMERCE;0
2065;2016;0;51470;SD;180000;0;0;0;0;0;0;;;SERVICES;0
2066;2004;1;;E;;0;0;;0;0;;;;SERVICES;
2066;2005;1;;E;;0;0;;0;0;0;;;SERVICES;0
2066;2006;1;51220;SC;184076;0;0;0;0;0;1;;6;SERVICES;1
2066;2007;1;51220;SC;196853;0;0;0;0;0;1;;62;COMMERCE;1
2066;2008;1;51220;SC;183267;0;0;1;0;0;0;62;63;COMMERCE;0
2066;2011;1;51220;SC;33997;0;0;0;0;0;1;;10;COMMERCE;1
2066;2012;1;51220;SC;393966;0;0;0;0;0;0;;22;COMMERCE;0
2066;2013;1;51220;SC;476853;0;0;0;0;0;1;;12;COMMERCE;1
2066;2014;1;51220;SC;717148;0;0;0;0;0;0;;35;COMMERCE;0
2066;2016;0;51220;SD;826098;0;0;0;0;0;0;;2;COMMERCE;0
2067;2004;1;36150;SC;741626;0;0;1;0;0;1;;32;COMMERCE;1
2067;2006;1;36150;SC;1377524;0;0;0;0;0;0;;2;SERVICES;0
2067;2007;1;36150;SC;820722;0;0;0;0;0;1;;16;SERVICES;1
2067;2008;1;36150;SC;889788;0;0;0;0;0;0;;;SERVICES;0
2067;2009;1;36150;SC;826934;0;0;0;0;0;0;;;SERVICES;0
2067;2010;1;36150;SC;1375792;0;0;0;0;0;0;;31;COMMERCE;0
2067;2011;1;36150;SC;1486060;0;0;0;0;0;0;;4;COMMERCE;0
2067;2014;1;36150;SC;1784511;0;0;0;0;0;0;;11;COMMERCE;0
2067;2015;0;36150;SC;665228;0;0;0;0;0;0;;12;COMMERCE;0
2067;2016;0;36150;SD;719343;0;0;0;0;0;0;;1;COMMERCE;0
2068;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2068;2015;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2068;2016;0;51190;SD;11565;0;0;0;0;0;0;;;COMMERCE;0
2069;2004;1;1210;SC;55666;0;0;0;0;0;0;;;COMMERCE;0
2069;2006;1;1210;SD;34246;0;0;0;0;0;0;;;COMMERCE;0
2069;2007;1;1210;SD;30704;0;0;0;0;0;0;;;COMMERCE;0
2069;2008;1;1210;SC;13289;0;0;0;0;0;0;;;COMMERCE;0
2069;2010;0;1210;SC;81937;0;0;0;0;0;0;;;COMMERCE;0
2069;2013;1;1210;SC;85673;0;0;0;0;0;0;1;;COMMERCE;0
2069;2014;1;1210;SC;76609;0;0;0;0;0;0;;;COMMERCE;0
2069;2016;0;1210;SD;83838;0;0;0;0;0;2;;;COMMERCE;2
2222;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2222;2009;1;;E;;0;0;;0;0;;;;INDUSTRIE;
2222;2010;1;;E;;0;0;;0;0;;;;INDUSTRIE;
2222;2011;1;;E;;0;0;;0;0;0;;;INDUSTRIE;0
2222;2012;1;85120;SC;129330;0;0;0;0;0;0;;1;INDUSTRIE;0
2222;2013;1;85120;SC;222029;0;0;0;0;0;0;;1;INDUSTRIE;0
2222;2014;1;85120;SC;197049;0;0;0;0;0;0;1;1;INDUSTRIE;0
2222;2015;1;85120;SC;194065;0;0;0;0;0;0;;;COMMERCE;0
2222;2016;0;85120;SD;193805;0;0;0;0;0;0;;;COMMERCE;0
2223;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2010;0;;E;;0;0;;0;0;;;;SERVICES;
2223;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2223;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2223;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2223;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2223;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2224;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2224;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2224;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2004;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2225;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2225;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2226;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2226;2005;0;;E;;0;0;;0;0;;;;SERVICES;
2226;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2014;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2226;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2226;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2227;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2227;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2228;2004;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2005;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2006;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2007;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2008;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2009;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2010;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2228;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2229;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2230;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2230;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2230;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2230;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2230;2013;0;;E;;0;0;;0;0;;;;SERVICES;
2230;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2230;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2230;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2231;2004;0;;E;;0;0;;0;0;;;;SERVICES;
